label,kv_len,batch_size,num_qo_heads,num_kv_heads,head_dim,page_size,dtype,use_tensor_cores,backend,fixed_split_size,requested_fixed_split_size,target_split_k,split_k_count,disable_split_kv,split_kv,kv_chunk_size_tokens,kv_chunk_size_pages,num_chunks_kv,CTA_TILE_Q,CTA_TILE_KV,NUM_MMA_Q,NUM_MMA_KV,NUM_WARPS_Q,NUM_WARPS_KV,ms,tflops,gb_per_s_est
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,768,16,32,8,128,16,fp16,1,fa2,48,,1,1,0,0,768,48,1,16,128,1,2,1,4,0.06946,2.899,724.6
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,896,16,32,8,128,16,fp16,1,fa2,56,,1,1,0,0,896,56,1,16,128,1,2,1,4,0.08005,2.934,733.6
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,1024,16,32,8,128,16,fp16,1,fa2,64,,1,1,0,0,1024,64,1,16,128,1,2,1,4,0.08834,3.039,759.7
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,1152,16,32,8,128,16,fp16,1,fa2,72,,1,1,0,0,1152,72,1,16,128,1,2,1,4,0.0972,3.107,776.7
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,1280,16,32,8,128,16,fp16,1,fa2,80,,1,1,0,0,1280,80,1,16,128,1,2,1,4,0.10584,3.17,792.5
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,1408,16,32,8,128,16,fp16,1,fa2,88,,1,1,0,0,1408,88,1,16,128,1,2,1,4,0.11503,3.209,802.1
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,1536,16,32,8,128,16,fp16,1,fa2,96,,1,1,0,0,1536,96,1,16,128,1,2,1,4,0.12446,3.235,808.8
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,1664,16,32,8,128,16,fp16,1,fa2,104,,1,1,0,0,1664,104,1,16,128,1,2,1,4,0.13405,3.254,813.5
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,1792,16,32,8,128,16,fp16,1,fa2,112,,1,1,0,0,1792,112,1,16,128,1,2,1,4,0.14311,3.282,820.6
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,1920,16,32,8,128,16,fp16,1,fa2,120,,1,1,0,0,1920,120,1,16,128,1,2,1,4,0.15244,3.302,825.5
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,2048,16,32,8,128,16,fp16,1,fa2,128,,1,1,0,0,2048,128,1,16,128,1,2,1,4,0.16193,3.315,828.8
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,2176,16,32,8,128,16,fp16,1,fa2,136,,1,1,0,0,2176,136,1,16,128,1,2,1,4,0.17139,3.328,832.0
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,2304,16,32,8,128,16,fp16,1,fa2,144,,1,1,0,0,2304,144,1,16,128,1,2,1,4,0.18077,3.341,835.3
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,2432,16,32,8,128,16,fp16,1,fa2,152,,1,1,0,0,2432,152,1,16,128,1,2,1,4,0.19105,3.337,834.2
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,2560,16,32,8,128,16,fp16,1,fa2,160,,1,1,0,0,2560,160,1,16,128,1,2,1,4,0.20063,3.345,836.2
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,2688,16,32,8,128,16,fp16,1,fa2,168,,1,1,0,0,2688,168,1,16,128,1,2,1,4,0.2091,3.37,842.5
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,2816,16,32,8,128,16,fp16,1,fa2,176,,1,1,0,0,2816,176,1,16,128,1,2,1,4,0.21902,3.371,842.6
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,2944,16,32,8,128,16,fp16,1,fa2,184,,1,1,0,0,2944,184,1,16,128,1,2,1,4,0.22851,3.377,844.3
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,3072,16,32,8,128,16,fp16,1,fa2,192,,1,1,0,0,3072,192,1,16,128,1,2,1,4,0.2372,3.395,848.8
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,3200,16,32,8,128,16,fp16,1,fa2,200,,1,1,0,0,3200,200,1,16,128,1,2,1,4,0.24714,3.394,848.6
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,3328,16,32,8,128,16,fp16,1,fa2,208,,1,1,0,0,3328,208,1,16,128,1,2,1,4,0.25725,3.391,847.8
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,3456,16,32,8,128,16,fp16,1,fa2,216,,1,1,0,0,3456,216,1,16,128,1,2,1,4,0.26673,3.397,849.2
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,3584,16,32,8,128,16,fp16,1,fa2,224,,1,1,0,0,3584,224,1,16,128,1,2,1,4,0.27635,3.4,849.9
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,3712,16,32,8,128,16,fp16,1,fa2,232,,1,1,0,0,3712,232,1,16,128,1,2,1,4,0.28443,3.421,855.3
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,3840,16,32,8,128,16,fp16,1,fa2,240,,1,1,0,0,3840,240,1,16,128,1,2,1,4,0.29398,3.424,856.0
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,3968,16,32,8,128,16,fp16,1,fa2,248,,1,1,0,0,3968,248,1,16,128,1,2,1,4,0.30417,3.42,854.9
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,4096,16,32,8,128,16,fp16,1,fa2,256,,1,1,0,0,4096,256,1,16,128,1,2,1,4,0.31302,3.43,857.6
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,4224,16,32,8,128,16,fp16,1,fa2,264,,1,1,0,0,4224,264,1,16,128,1,2,1,4,0.32385,3.419,854.8
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,4352,16,32,8,128,16,fp16,1,fa2,272,,1,1,0,0,4352,272,1,16,128,1,2,1,4,0.33182,3.438,859.5
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,4480,16,32,8,128,16,fp16,1,fa2,280,,1,1,0,0,4480,280,1,16,128,1,2,1,4,0.3409,3.445,861.2
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,4608,16,32,8,128,16,fp16,1,fa2,288,,1,1,0,0,4608,288,1,16,128,1,2,1,4,0.35146,3.437,859.3
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,4736,16,32,8,128,16,fp16,1,fa2,296,,1,1,0,0,4736,296,1,16,128,1,2,1,4,0.36013,3.447,861.9
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,4864,16,32,8,128,16,fp16,1,fa2,304,,1,1,0,0,4864,304,1,16,128,1,2,1,4,0.37019,3.444,861.1
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,4992,16,32,8,128,16,fp16,1,fa2,312,,1,1,0,0,4992,312,1,16,128,1,2,1,4,0.37975,3.446,861.5
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,5120,16,32,8,128,16,fp16,1,fa2,320,,1,1,0,0,5120,320,1,16,128,1,2,1,4,0.38835,3.456,864.0
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,5248,16,32,8,128,16,fp16,1,fa2,328,,1,1,0,0,5248,328,1,16,128,1,2,1,4,0.39773,3.459,864.7
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,5376,16,32,8,128,16,fp16,1,fa2,336,,1,1,0,0,5376,336,1,16,128,1,2,1,4,0.40712,3.462,865.4
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,5504,16,32,8,128,16,fp16,1,fa2,344,,1,1,0,0,5504,344,1,16,128,1,2,1,4,0.41664,3.463,865.8
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,5632,16,32,8,128,16,fp16,1,fa2,352,,1,1,0,0,5632,352,1,16,128,1,2,1,4,0.42582,3.467,866.8
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,5760,16,32,8,128,16,fp16,1,fa2,360,,1,1,0,0,5760,360,1,16,128,1,2,1,4,0.43547,3.467,866.8
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,5888,16,32,8,128,16,fp16,1,fa2,368,,1,1,0,0,5888,368,1,16,128,1,2,1,4,0.44502,3.468,867.1
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,6016,16,32,8,128,16,fp16,1,fa2,376,,1,1,0,0,6016,376,1,16,128,1,2,1,4,0.45463,3.469,867.2
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,6144,16,32,8,128,16,fp16,1,fa2,384,,1,1,0,0,6144,384,1,16,128,1,2,1,4,0.46397,3.471,867.8
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,6272,16,32,8,128,16,fp16,1,fa2,392,,1,1,0,0,6272,392,1,16,128,1,2,1,4,0.47309,3.475,868.8
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,6400,16,32,8,128,16,fp16,1,fa2,400,,1,1,0,0,6400,400,1,16,128,1,2,1,4,0.48308,3.473,868.2
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,6528,16,32,8,128,16,fp16,1,fa2,408,,1,1,0,0,6528,408,1,16,128,1,2,1,4,0.49261,3.474,868.5
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,6656,16,32,8,128,16,fp16,1,fa2,416,,1,1,0,0,6656,416,1,16,128,1,2,1,4,0.50137,3.48,870.0
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,6784,16,32,8,128,16,fp16,1,fa2,424,,1,1,0,0,6784,424,1,16,128,1,2,1,4,0.51329,3.465,866.2
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,6912,16,32,8,128,16,fp16,1,fa2,432,,1,1,0,0,6912,432,1,16,128,1,2,1,4,0.5211,3.477,869.3
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,7040,16,32,8,128,16,fp16,1,fa2,440,,1,1,0,0,7040,440,1,16,128,1,2,1,4,0.52944,3.486,871.4
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,7168,16,32,8,128,16,fp16,1,fa2,448,,1,1,0,0,7168,448,1,16,128,1,2,1,4,0.54044,3.477,869.2
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,7296,16,32,8,128,16,fp16,1,fa2,456,,1,1,0,0,7296,456,1,16,128,1,2,1,4,0.54916,3.483,870.7
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,7424,16,32,8,128,16,fp16,1,fa2,464,,1,1,0,0,7424,464,1,16,128,1,2,1,4,0.55749,3.491,872.7
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,7552,16,32,8,128,16,fp16,1,fa2,472,,1,1,0,0,7552,472,1,16,128,1,2,1,4,0.56823,3.484,871.0
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,7680,16,32,8,128,16,fp16,1,fa2,480,,1,1,0,0,7680,480,1,16,128,1,2,1,4,0.57904,3.477,869.2
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,7808,16,32,8,128,16,fp16,1,fa2,488,,1,1,0,0,7808,488,1,16,128,1,2,1,4,0.5901,3.469,867.1
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,7936,16,32,8,128,16,fp16,1,fa2,496,,1,1,0,0,7936,496,1,16,128,1,2,1,4,0.59842,3.476,869.1
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,8064,16,32,8,128,16,fp16,1,fa2,504,,1,1,0,0,8064,504,1,16,128,1,2,1,4,0.60656,3.485,871.3
[experiment] llama3_8b_float16_split_k_1_num_mma_kv_2,8192,16,32,8,128,16,fp16,1,fa2,512,,1,1,0,0,8192,512,1,16,128,1,2,1,4,0.61468,3.494,873.4
[baseline_after] llama3_8b_float16_split_k_1,128,16,32,8,128,16,fp16,1,fa2,8,,1,1,0,0,128,8,1,16,64,1,1,1,4,0.04083,0.822,205.4
[baseline_after] llama3_8b_float16_split_k_1,256,16,32,8,128,16,fp16,1,fa2,16,,1,1,0,0,256,16,1,16,64,1,1,1,4,0.04039,1.661,415.4
[baseline_after] llama3_8b_float16_split_k_1,384,16,32,8,128,16,fp16,1,fa2,24,,1,1,0,0,384,24,1,16,64,1,1,1,4,0.04093,2.459,614.8
[baseline_after] llama3_8b_float16_split_k_1,512,16,32,8,128,16,fp16,1,fa2,32,,1,1,0,0,512,32,1,16,64,1,1,1,4,0.04774,2.811,702.8
[baseline_after] llama3_8b_float16_split_k_1,640,16,32,8,128,16,fp16,1,fa2,40,,1,1,0,0,640,40,1,16,64,1,1,1,4,0.05716,2.935,733.8
[baseline_after] llama3_8b_float16_split_k_1,768,16,32,8,128,16,fp16,1,fa2,48,,1,1,0,0,768,48,1,16,64,1,1,1,4,0.06629,3.037,759.3
[baseline_after] llama3_8b_float16_split_k_1,896,16,32,8,128,16,fp16,1,fa2,56,,1,1,0,0,896,56,1,16,64,1,1,1,4,0.07582,3.098,774.4
[baseline_after] llama3_8b_float16_split_k_1,1024,16,32,8,128,16,fp16,1,fa2,64,,1,1,0,0,1024,64,1,16,64,1,1,1,4,0.08432,3.184,795.9
[baseline_after] llama3_8b_float16_split_k_1,1152,16,32,8,128,16,fp16,1,fa2,72,,1,1,0,0,1152,72,1,16,64,1,1,1,4,0.09366,3.224,806.1
[baseline_after] llama3_8b_float16_split_k_1,1280,16,32,8,128,16,fp16,1,fa2,80,,1,1,0,0,1280,80,1,16,64,1,1,1,4,0.10284,3.263,815.7
[baseline_after] llama3_8b_float16_split_k_1,1408,16,32,8,128,16,fp16,1,fa2,88,,1,1,0,0,1408,88,1,16,64,1,1,1,4,0.11283,3.271,817.8
[baseline_after] llama3_8b_float16_split_k_1,1536,16,32,8,128,16,fp16,1,fa2,96,,1,1,0,0,1536,96,1,16,64,1,1,1,4,0.12185,3.304,826.1
[baseline_after] llama3_8b_float16_split_k_1,1664,16,32,8,128,16,fp16,1,fa2,104,,1,1,0,0,1664,104,1,16,64,1,1,1,4,0.13094,3.331,832.9
[baseline_after] llama3_8b_float16_split_k_1,1792,16,32,8,128,16,fp16,1,fa2,112,,1,1,0,0,1792,112,1,16,64,1,1,1,4,0.14042,3.346,836.4
[baseline_after] llama3_8b_float16_split_k_1,1920,16,32,8,128,16,fp16,1,fa2,120,,1,1,0,0,1920,120,1,16,64,1,1,1,4,0.14958,3.365,841.2
[baseline_after] llama3_8b_float16_split_k_1,2048,16,32,8,128,16,fp16,1,fa2,128,,1,1,0,0,2048,128,1,16,64,1,1,1,4,0.15919,3.373,843.1
[baseline_after] llama3_8b_float16_split_k_1,2176,16,32,8,128,16,fp16,1,fa2,136,,1,1,0,0,2176,136,1,16,64,1,1,1,4,0.16846,3.386,846.5
[baseline_after] llama3_8b_float16_split_k_1,2304,16,32,8,128,16,fp16,1,fa2,144,,1,1,0,0,2304,144,1,16,64,1,1,1,4,0.17832,3.387,846.8
[baseline_after] llama3_8b_float16_split_k_1,2432,16,32,8,128,16,fp16,1,fa2,152,,1,1,0,0,2432,152,1,16,64,1,1,1,4,0.18797,3.392,847.9
[baseline_after] llama3_8b_float16_split_k_1,2560,16,32,8,128,16,fp16,1,fa2,160,,1,1,0,0,2560,160,1,16,64,1,1,1,4,0.19701,3.406,851.6
[baseline_after] llama3_8b_float16_split_k_1,2688,16,32,8,128,16,fp16,1,fa2,168,,1,1,0,0,2688,168,1,16,64,1,1,1,4,0.20648,3.413,853.1
[baseline_after] llama3_8b_float16_split_k_1,2816,16,32,8,128,16,fp16,1,fa2,176,,1,1,0,0,2816,176,1,16,64,1,1,1,4,0.21547,3.426,856.5
[baseline_after] llama3_8b_float16_split_k_1,2944,16,32,8,128,16,fp16,1,fa2,184,,1,1,0,0,2944,184,1,16,64,1,1,1,4,0.22507,3.429,857.2
[baseline_after] llama3_8b_float16_split_k_1,3072,16,32,8,128,16,fp16,1,fa2,192,,1,1,0,0,3072,192,1,16,64,1,1,1,4,0.23443,3.435,858.8
[baseline_after] llama3_8b_float16_split_k_1,3200,16,32,8,128,16,fp16,1,fa2,200,,1,1,0,0,3200,200,1,16,64,1,1,1,4,0.24418,3.435,858.9
[baseline_after] llama3_8b_float16_split_k_1,3328,16,32,8,128,16,fp16,1,fa2,208,,1,1,0,0,3328,208,1,16,64,1,1,1,4,0.2536,3.44,860.0
[baseline_after] llama3_8b_float16_split_k_1,3456,16,32,8,128,16,fp16,1,fa2,216,,1,1,0,0,3456,216,1,16,64,1,1,1,4,0.26309,3.444,860.9
[baseline_after] llama3_8b_float16_split_k_1,3584,16,32,8,128,16,fp16,1,fa2,224,,1,1,0,0,3584,224,1,16,64,1,1,1,4,0.27221,3.451,862.9
[baseline_after] llama3_8b_float16_split_k_1,3712,16,32,8,128,16,fp16,1,fa2,232,,1,1,0,0,3712,232,1,16,64,1,1,1,4,0.28153,3.456,864.1
[baseline_after] llama3_8b_float16_split_k_1,3840,16,32,8,128,16,fp16,1,fa2,240,,1,1,0,0,3840,240,1,16,64,1,1,1,4,0.29045,3.466,866.4
[baseline_after] llama3_8b_float16_split_k_1,3968,16,32,8,128,16,fp16,1,fa2,248,,1,1,0,0,3968,248,1,16,64,1,1,1,4,0.30032,3.464,865.9
[baseline_after] llama3_8b_float16_split_k_1,4096,16,32,8,128,16,fp16,1,fa2,256,,1,1,0,0,4096,256,1,16,64,1,1,1,4,0.31009,3.463,865.7
[baseline_after] llama3_8b_float16_split_k_1,4224,16,32,8,128,16,fp16,1,fa2,264,,1,1,0,0,4224,264,1,16,64,1,1,1,4,0.31919,3.469,867.3
[baseline_after] llama3_8b_float16_split_k_1,4352,16,32,8,128,16,fp16,1,fa2,272,,1,1,0,0,4352,272,1,16,64,1,1,1,4,0.32853,3.473,868.2
[baseline_after] llama3_8b_float16_split_k_1,4480,16,32,8,128,16,fp16,1,fa2,280,,1,1,0,0,4480,280,1,16,64,1,1,1,4,0.33882,3.466,866.5
[baseline_after] llama3_8b_float16_split_k_1,4608,16,32,8,128,16,fp16,1,fa2,288,,1,1,0,0,4608,288,1,16,64,1,1,1,4,0.34826,3.469,867.1
[baseline_after] llama3_8b_float16_split_k_1,4736,16,32,8,128,16,fp16,1,fa2,296,,1,1,0,0,4736,296,1,16,64,1,1,1,4,0.35702,3.477,869.3
[baseline_after] llama3_8b_float16_split_k_1,4864,16,32,8,128,16,fp16,1,fa2,304,,1,1,0,0,4864,304,1,16,64,1,1,1,4,0.3663,3.481,870.2
[baseline_after] llama3_8b_float16_split_k_1,4992,16,32,8,128,16,fp16,1,fa2,312,,1,1,0,0,4992,312,1,16,64,1,1,1,4,0.37547,3.485,871.3
[baseline_after] llama3_8b_float16_split_k_1,5120,16,32,8,128,16,fp16,1,fa2,320,,1,1,0,0,5120,320,1,16,64,1,1,1,4,0.38522,3.484,871.1
[baseline_after] llama3_8b_float16_split_k_1,5248,16,32,8,128,16,fp16,1,fa2,328,,1,1,0,0,5248,328,1,16,64,1,1,1,4,0.39416,3.49,872.6
[baseline_after] llama3_8b_float16_split_k_1,5376,16,32,8,128,16,fp16,1,fa2,336,,1,1,0,0,5376,336,1,16,64,1,1,1,4,0.40431,3.486,871.4
[baseline_after] llama3_8b_float16_split_k_1,5504,16,32,8,128,16,fp16,1,fa2,344,,1,1,0,0,5504,344,1,16,64,1,1,1,4,0.41354,3.489,872.2
[baseline_after] llama3_8b_float16_split_k_1,5632,16,32,8,128,16,fp16,1,fa2,352,,1,1,0,0,5632,352,1,16,64,1,1,1,4,0.42236,3.496,873.9
[baseline_after] llama3_8b_float16_split_k_1,5760,16,32,8,128,16,fp16,1,fa2,360,,1,1,0,0,5760,360,1,16,64,1,1,1,4,0.43188,3.496,874.1
[baseline_after] llama3_8b_float16_split_k_1,5888,16,32,8,128,16,fp16,1,fa2,368,,1,1,0,0,5888,368,1,16,64,1,1,1,4,0.44159,3.495,873.8
[baseline_after] llama3_8b_float16_split_k_1,6016,16,32,8,128,16,fp16,1,fa2,376,,1,1,0,0,6016,376,1,16,64,1,1,1,4,0.45037,3.502,875.4
[baseline_after] llama3_8b_float16_split_k_1,6144,16,32,8,128,16,fp16,1,fa2,384,,1,1,0,0,6144,384,1,16,64,1,1,1,4,0.45997,3.502,875.4
[baseline_after] llama3_8b_float16_split_k_1,6272,16,32,8,128,16,fp16,1,fa2,392,,1,1,0,0,6272,392,1,16,64,1,1,1,4,0.46924,3.504,876.0
[baseline_after] llama3_8b_float16_split_k_1,6400,16,32,8,128,16,fp16,1,fa2,400,,1,1,0,0,6400,400,1,16,64,1,1,1,4,0.47899,3.503,875.7
[baseline_after] llama3_8b_float16_split_k_1,6528,16,32,8,128,16,fp16,1,fa2,408,,1,1,0,0,6528,408,1,16,64,1,1,1,4,0.48936,3.497,874.2
[baseline_after] llama3_8b_float16_split_k_1,6656,16,32,8,128,16,fp16,1,fa2,416,,1,1,0,0,6656,416,1,16,64,1,1,1,4,0.49807,3.503,875.8
[baseline_after] llama3_8b_float16_split_k_1,6784,16,32,8,128,16,fp16,1,fa2,424,,1,1,0,0,6784,424,1,16,64,1,1,1,4,0.50718,3.506,876.6
[baseline_after] llama3_8b_float16_split_k_1,6912,16,32,8,128,16,fp16,1,fa2,432,,1,1,0,0,6912,432,1,16,64,1,1,1,4,0.51684,3.506,876.5
[baseline_after] llama3_8b_float16_split_k_1,7040,16,32,8,128,16,fp16,1,fa2,440,,1,1,0,0,7040,440,1,16,64,1,1,1,4,0.52539,3.513,878.2
[baseline_after] llama3_8b_float16_split_k_1,7168,16,32,8,128,16,fp16,1,fa2,448,,1,1,0,0,7168,448,1,16,64,1,1,1,4,0.5354,3.51,877.4
[baseline_after] llama3_8b_float16_split_k_1,7296,16,32,8,128,16,fp16,1,fa2,456,,1,1,0,0,7296,456,1,16,64,1,1,1,4,0.54457,3.512,878.0
[baseline_after] llama3_8b_float16_split_k_1,7424,16,32,8,128,16,fp16,1,fa2,464,,1,1,0,0,7424,464,1,16,64,1,1,1,4,0.55397,3.513,878.3
[baseline_after] llama3_8b_float16_split_k_1,7552,16,32,8,128,16,fp16,1,fa2,472,,1,1,0,0,7552,472,1,16,64,1,1,1,4,0.56333,3.514,878.6
[baseline_after] llama3_8b_float16_split_k_1,7680,16,32,8,128,16,fp16,1,fa2,480,,1,1,0,0,7680,480,1,16,64,1,1,1,4,0.57262,3.516,879.0
[baseline_after] llama3_8b_float16_split_k_1,7808,16,32,8,128,16,fp16,1,fa2,488,,1,1,0,0,7808,488,1,16,64,1,1,1,4,0.58218,3.516,879.0
[baseline_after] llama3_8b_float16_split_k_1,7936,16,32,8,128,16,fp16,1,fa2,496,,1,1,0,0,7936,496,1,16,64,1,1,1,4,0.59173,3.516,878.9
[baseline_after] llama3_8b_float16_split_k_1,8064,16,32,8,128,16,fp16,1,fa2,504,,1,1,0,0,8064,504,1,16,64,1,1,1,4,0.6009,3.518,879.5
[baseline_after] llama3_8b_float16_split_k_1,8192,16,32,8,128,16,fp16,1,fa2,512,,1,1,0,0,8192,512,1,16,64,1,1,1,4,0.61015,3.52,879.9
[baseline_before] llama3_8b_float16_split_k_2,128,16,32,8,128,16,fp16,1,fa2,4,,2,2,0,1,64,4,2,16,64,1,1,1,4,0.05007,0.67,167.5
[baseline_before] llama3_8b_float16_split_k_2,256,16,32,8,128,16,fp16,1,fa2,8,,2,2,0,1,128,8,2,16,64,1,1,1,4,0.04949,1.356,339.0
[baseline_before] llama3_8b_float16_split_k_2,384,16,32,8,128,16,fp16,1,fa2,12,,2,2,0,1,192,12,2,16,64,1,1,1,4,0.04956,2.031,507.8
[baseline_before] llama3_8b_float16_split_k_2,512,16,32,8,128,16,fp16,1,fa2,16,,2,2,0,1,256,16,2,16,64,1,1,1,4,0.05459,2.459,614.6
[baseline_before] llama3_8b_float16_split_k_2,640,16,32,8,128,16,fp16,1,fa2,20,,2,2,0,1,320,20,2,16,64,1,1,1,4,0.06392,2.625,656.2
[baseline_before] llama3_8b_float16_split_k_2,768,16,32,8,128,16,fp16,1,fa2,24,,2,2,0,1,384,24,2,16,64,1,1,1,4,0.07357,2.737,684.2
[baseline_before] llama3_8b_float16_split_k_2,896,16,32,8,128,16,fp16,1,fa2,28,,2,2,0,1,448,28,2,16,64,1,1,1,4,0.08235,2.852,713.0
[baseline_before] llama3_8b_float16_split_k_2,1024,16,32,8,128,16,fp16,1,fa2,32,,2,2,0,1,512,32,2,16,64,1,1,1,4,0.09256,2.9,725.0
[baseline_before] llama3_8b_float16_split_k_2,1152,16,32,8,128,16,fp16,1,fa2,36,,2,2,0,1,576,36,2,16,64,1,1,1,4,0.09961,3.032,757.9
[baseline_before] llama3_8b_float16_split_k_2,1280,16,32,8,128,16,fp16,1,fa2,40,,2,2,0,1,640,40,2,16,64,1,1,1,4,0.10892,3.081,770.2
[baseline_before] llama3_8b_float16_split_k_2,1408,16,32,8,128,16,fp16,1,fa2,44,,2,2,0,1,704,44,2,16,64,1,1,1,4,0.11794,3.13,782.4
[baseline_before] llama3_8b_float16_split_k_2,1536,16,32,8,128,16,fp16,1,fa2,48,,2,2,0,1,768,48,2,16,64,1,1,1,4,0.12778,3.151,787.8
[baseline_before] llama3_8b_float16_split_k_2,1664,16,32,8,128,16,fp16,1,fa2,52,,2,2,0,1,832,52,2,16,64,1,1,1,4,0.13664,3.192,798.1
[baseline_before] llama3_8b_float16_split_k_2,1792,16,32,8,128,16,fp16,1,fa2,56,,2,2,0,1,896,56,2,16,64,1,1,1,4,0.14676,3.201,800.2
[baseline_before] llama3_8b_float16_split_k_2,1920,16,32,8,128,16,fp16,1,fa2,60,,2,2,0,1,960,60,2,16,64,1,1,1,4,0.15546,3.238,809.4
[baseline_before] llama3_8b_float16_split_k_2,2048,16,32,8,128,16,fp16,1,fa2,64,,2,2,0,1,1024,64,2,16,64,1,1,1,4,0.16547,3.245,811.1
[baseline_before] llama3_8b_float16_split_k_2,2176,16,32,8,128,16,fp16,1,fa2,68,,2,2,0,1,1088,68,2,16,64,1,1,1,4,0.17423,3.274,818.5
[baseline_before] llama3_8b_float16_split_k_2,2304,16,32,8,128,16,fp16,1,fa2,72,,2,2,0,1,1152,72,2,16,64,1,1,1,4,0.18455,3.273,818.2
[baseline_before] llama3_8b_float16_split_k_2,2432,16,32,8,128,16,fp16,1,fa2,76,,2,2,0,1,1216,76,2,16,64,1,1,1,4,0.19373,3.291,822.7
[baseline_before] llama3_8b_float16_split_k_2,2560,16,32,8,128,16,fp16,1,fa2,80,,2,2,0,1,1280,80,2,16,64,1,1,1,4,0.2031,3.304,826.0
[baseline_before] llama3_8b_float16_split_k_2,2688,16,32,8,128,16,fp16,1,fa2,84,,2,2,0,1,1344,84,2,16,64,1,1,1,4,0.2121,3.322,830.6
[baseline_before] llama3_8b_float16_split_k_2,2816,16,32,8,128,16,fp16,1,fa2,88,,2,2,0,1,1408,88,2,16,64,1,1,1,4,0.22155,3.332,833.0
[baseline_before] llama3_8b_float16_split_k_2,2944,16,32,8,128,16,fp16,1,fa2,92,,2,2,0,1,1472,92,2,16,64,1,1,1,4,0.23065,3.346,836.5
[baseline_before] llama3_8b_float16_split_k_2,3072,16,32,8,128,16,fp16,1,fa2,96,,2,2,0,1,1536,96,2,16,64,1,1,1,4,0.2403,3.351,837.8
[baseline_before] llama3_8b_float16_split_k_2,3200,16,32,8,128,16,fp16,1,fa2,100,,2,2,0,1,1600,100,2,16,64,1,1,1,4,0.24997,3.356,839.0
[baseline_before] llama3_8b_float16_split_k_2,3328,16,32,8,128,16,fp16,1,fa2,104,,2,2,0,1,1664,104,2,16,64,1,1,1,4,0.25969,3.359,839.9
[baseline_before] llama3_8b_float16_split_k_2,3456,16,32,8,128,16,fp16,1,fa2,108,,2,2,0,1,1728,108,2,16,64,1,1,1,4,0.26881,3.37,842.6
